,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 4-17,Serena Williams,6.0,5.0,8367935.0,3530211.0,,1.3,Serena Williams,57.0,12.0,1.0,71.0,24.0,50.0,30.0,22.0,20.0,11.0,10.0,,,,,1.0,126.0,,,1.30,3.50,F,6-4 6-4,hard,Victoria Azarenka,5.0,8.0,8367935.0,3530212.0,,3.5,Victoria Azarenka,69.0,4.0,3.0,55.0,22.0,63.0,43.0,37.0,20.0,10.0,10.0,,,,,2.0,126.0,,,2016-03-07,https://matchstat.com/tennis/tournaments/w/Indian%20Wells%20Masters/2016,Indian Wells Masters
1,H2H 10-0,Agnieszka Radwanska,4.0,2.0,8366982.0,3529690.0,,4.5,Agnieszka Radwanska,68.0,7.0,3.0,78.0,32.0,69.0,45.0,26.0,24.0,10.0,11.0,,,,,2.0,149.0,,,4.50,1.20,SF,6-4 7-6(1),hard,Serena Williams,5.0,6.0,8366982.0,3529689.0,,1.2,Serena Williams,81.0,7.0,4.0,71.0,35.0,72.0,43.0,29.0,29.0,17.0,11.0,,,,,1.0,149.0,,,2016-03-07,https://matchstat.com/tennis/tournaments/w/Indian%20Wells%20Masters/2016,Indian Wells Masters
2,H2H 2-1,Karolina Pliskova,17.0,2.0,8367086.0,3529932.0,,3.55,Karolina Pliskova,93.0,6.0,3.0,79.0,29.0,106.0,67.0,47.0,39.0,17.0,14.0,,,,,2.0,187.0,,,3.55,1.31,SF,7-6(1) 1-6 6-2,hard,Victoria Azarenka,3.0,10.0,8367086.0,3529931.0,,1.31,Victoria Azarenka,94.0,11.0,3.0,108.0,44.0,69.0,47.0,36.0,22.0,14.0,13.0,,,,,1.0,187.0,,,2016-03-07,https://matchstat.com/tennis/tournaments/w/Indian%20Wells%20Masters/2016,Indian Wells Masters
3,H2H 7-1,Simona Halep,1.0,2.0,8366855.0,3529164.0,,4.5,Simona Halep,47.0,3.0,2.0,50.0,15.0,56.0,36.0,21.0,20.0,11.0,9.0,,,,,2.0,108.0,,,4.50,1.20,QF,6-4 6-3,hard,Serena Williams,7.0,1.0,8366855.0,3529163.0,,1.2,Serena Williams,61.0,9.0,4.0,58.0,26.0,49.0,33.0,27.0,16.0,8.0,10.0,,,,,1.0,108.0,,,2016-03-07,https://matchstat.com/tennis/tournaments/w/Indian%20Wells%20Masters/2016,Indian Wells Masters
4,H2H 4-6,Petra Kvitova,2.0,7.0,8366856.0,3529112.0,,2.8,Petra Kvitova,58.0,6.0,2.0,66.0,23.0,57.0,35.0,22.0,22.0,13.0,10.0,,,,,2.0,130.0,,,2.80,1.44,QF,6-2 7-6(3),hard,Agnieszka Radwanska,1.0,1.0,8366856.0,3529111.0,,1.44,Agnieszka Radwanska,72.0,7.0,4.0,64.0,29.0,65.0,46.0,32.0,19.0,11.0,10.0,,,,,1.0,130.0,,,2016-03-07,https://matchstat.com/tennis/tournaments/w/Indian%20Wells%20Masters/2016,Indian Wells Masters
5,H2H 3-0,Magdalena Rybarikova,2.0,3.0,8366878.0,3529263.0,,8.75,Magdalena Rybarikova,31.0,4.0,0.0,40.0,12.0,50.0,24.0,10.0,26.0,9.0,6.0,,,,,1.0,93.0,,,8.75,1.06,QF,6-0 6-0,hard,Victoria Azarenka,3.0,7.0,8366878.0,3529264.0,,1.06,Victoria Azarenka,62.0,11.0,6.0,53.0,34.0,33.0,24.0,20.0,9.0,8.0,6.0,,,,,2.0,93.0,,,2016-03-07,https://matchstat.com/tennis/tournaments/w/Indian%20Wells%20Masters/2016,Indian Wells Masters
6,H2H 1-1,Daria Kasatkina,4.0,1.0,8366868.0,3529275.0,,1.91,Daria Kasatkina,42.0,0.0,0.0,46.0,10.0,59.0,36.0,22.0,23.0,10.0,8.0,,,,,1.0,106.0,,,1.91,1.87,QF,6-3 6-2,hard,Karolina Pliskova,9.0,2.0,8366868.0,3529276.0,,1.87,Karolina Pliskova,64.0,11.0,3.0,60.0,28.0,44.0,26.0,24.0,18.0,12.0,9.0,,,,,2.0,106.0,,,2016-03-07,https://matchstat.com/tennis/tournaments/w/Indian%20Wells%20Masters/2016,Indian Wells Masters
7,H2H 3-0,Kateryna Bondarenko,3.0,5.0,8366143.0,3528340.0,,12.0,Kateryna Bondarenko,50.0,3.0,2.0,46.0,17.0,70.0,43.0,22.0,27.0,11.0,8.0,,,,,2.0,121.0,,,12.00,1.03,R16,6-2 6-2,hard,Serena Williams,7.0,3.0,8366143.0,3528339.0,,1.03,Serena Williams,71.0,17.0,6.0,75.0,42.0,43.0,29.0,21.0,14.0,8.0,8.0,,,,,1.0,121.0,,,2016-03-07,https://matchstat.com/tennis/tournaments/w/Indian%20Wells%20Masters/2016,Indian Wells Masters
8,H2H 2-1,Barbora Strycova,1.0,2.0,8366268.0,3528395.0,,2.6,Barbora Strycova,28.0,2.0,2.0,30.0,14.0,32.0,17.0,10.0,15.0,4.0,5.0,,,,,1.0,64.0,,,2.60,1.44,R16,6-3 1-0 Ret.,hard,Simona Halep,0.0,2.0,8366268.0,3528396.0,,1.444,Simona Halep,36.0,7.0,4.0,34.0,20.0,28.0,24.0,13.0,4.0,3.0,5.0,,,,,2.0,64.0,,,2016-03-07,https://matchstat.com/tennis/tournaments/w/Indian%20Wells%20Masters/2016,Indian Wells Masters
9,H2H 7-2,Jelena Jankovic,0.0,6.0,8366144.0,3528344.0,,3.0,Jelena Jankovic,47.0,10.0,3.0,63.0,27.0,43.0,25.0,13.0,18.0,7.0,9.0,,,,,2.0,112.0,,,3.00,1.36,R16,6-3 6-3,hard,Agnieszka Radwanska,1.0,3.0,8366144.0,3528343.0,,1.363,Agnieszka Radwanska,65.0,10.0,6.0,49.0,29.0,60.0,33.0,23.0,27.0,13.0,9.0,,,,,1.0,112.0,,,2016-03-07,https://matchstat.com/tennis/tournaments/w/Indian%20Wells%20Masters/2016,Indian Wells Masters
