,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
31,,A Beck / E Rodina,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,1.65,F,6-1 3-6 10-8,clay,L Arruabarrena / X Knoll,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
32,,J Rae / A Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10,1.70,SF,6-3 3-6 10-7,clay,L Arruabarrena / X Knoll,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
33,,K Bertens / J Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,2.95,SF,WO,clay,A Beck / E Rodina,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
34,,J Goerges / B Mattek-Sands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,7-6(3) 6-1,clay,J Rae / A Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
35,,E Mertens / A Naydenova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,3-6 6-1 11-9,clay,L Arruabarrena / X Knoll,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
36,,L Kichenok / N Kichenok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,4-6 6-3 10-7,clay,A Beck / E Rodina,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
37,,S Foretz / A Hesse,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00,1.22,QF,6-3 6-2,clay,K Bertens / J Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
38,,S Soler-Espinosa / S Vogt,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,1.65,R16,3-6 6-4 11-9,clay,J Rae / A Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
39,,K Hisami / K Takahata,,,,,,,,,,,,,,,,,,,,,,,,,,,3.40,1.30,R16,6-0 7-6(1),clay,L Arruabarrena / X Knoll,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
40,,A Gamiz / J TEICHMANN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-4 6-3,clay,E Mertens / A Naydenova,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
41,,I Khromacheva / D Schuurs,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,1.84,R16,6-1 6-4,clay,A Beck / E Rodina,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
42,,T Bacsinszky / V Golubic,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,1.82,R16,6-3 6-4,clay,L Kichenok / N Kichenok,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
43,,T Korpatsch / E Yashina,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,1.37,R16,6-4 6-2,clay,S Foretz / A Hesse,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Gstaad/2016,Gstaad
