,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 4-0,Eugenie Bouchard,2.0,1.0,8362875.0,3525087.0,,1.833,Eugenie Bouchard,109.0,9.0,5.0,116.0,48.0,111.0,69.0,41.0,42.0,20.0,17.0,,,,,1.0,228.0,,,1.83,1.90,F,6-7(5) 6-4 7-5,hard,Elina Svitolina,3.0,5.0,8362875.0,3525088.0,,1.9,Elina Svitolina,119.0,14.0,7.0,112.0,51.0,111.0,74.0,47.0,37.0,21.0,17.0,,,,,2.0,228.0,,,2016-02-29,https://matchstat.com/tennis/tournaments/w/Kuala%20Lumpur/2016,Kuala Lumpur
1,H2H 2-0,Naomi Broady,10.0,3.0,8362092.0,3524864.0,,3.1,Naomi Broady,51.0,3.0,0.0,51.0,12.0,65.0,48.0,31.0,17.0,8.0,10.0,,,,,2.0,119.0,,,3.10,1.37,SF,6-4 6-3,hard,Eugenie Bouchard,2.0,2.0,8362092.0,3524863.0,,1.37,Eugenie Bouchard,68.0,13.0,3.0,68.0,29.0,49.0,30.0,25.0,19.0,14.0,9.0,,,,,1.0,119.0,,,2016-02-29,https://matchstat.com/tennis/tournaments/w/Kuala%20Lumpur/2016,Kuala Lumpur
2,H2H 1-0,Lin Zhu,0.0,3.0,8362050.0,3524837.0,,5.5,Lin Zhu,45.0,1.0,1.0,50.0,17.0,47.0,28.0,20.0,19.0,8.0,9.0,,,,,1.0,100.0,,,5.50,1.14,SF,6-3 6-3,hard,Elina Svitolina,2.0,0.0,8362050.0,3524838.0,,1.143,Elina Svitolina,55.0,5.0,4.0,50.0,22.0,50.0,33.0,23.0,17.0,10.0,9.0,,,,,2.0,100.0,,,2016-02-29,https://matchstat.com/tennis/tournaments/w/Kuala%20Lumpur/2016,Kuala Lumpur
3,H2H 1-0,Cagla Buyukakcay,0.0,1.0,8361770.0,3524613.0,,3.8,Cagla Buyukakcay,50.0,2.0,1.0,61.0,22.0,53.0,35.0,19.0,18.0,9.0,8.0,,,,,1.0,115.0,,,3.80,1.27,QF,6-1 6-4,hard,Eugenie Bouchard,3.0,4.0,8361770.0,3524614.0,,1.27,Eugenie Bouchard,65.0,11.0,4.0,54.0,26.0,57.0,39.0,28.0,18.0,11.0,9.0,,,,,2.0,115.0,,,2016-02-29,https://matchstat.com/tennis/tournaments/w/Kuala%20Lumpur/2016,Kuala Lumpur
4,H2H 1-0,Sabine Lisicki,5.0,8.0,8361771.0,3524611.0,,1.5,Sabine Lisicki,102.0,8.0,5.0,95.0,38.0,106.0,59.0,41.0,47.0,23.0,16.0,,,,,1.0,209.0,,,1.50,2.60,QF,7-6(4) 1-6 7-5,hard,Naomi Broady,10.0,7.0,8361771.0,3524612.0,,2.6,Naomi Broady,107.0,10.0,4.0,114.0,50.0,88.0,53.0,38.0,35.0,19.0,15.0,,,,,2.0,209.0,,,2016-02-29,https://matchstat.com/tennis/tournaments/w/Kuala%20Lumpur/2016,Kuala Lumpur
5,H2H 1-3,Qiang Wang,1.0,1.0,8361772.0,3524615.0,,1.3,Qiang Wang,49.0,3.0,0.0,58.0,16.0,50.0,30.0,23.0,20.0,10.0,9.0,,,,,1.0,109.0,,,1.30,3.55,QF,6-3 6-4,hard,Lin Zhu,0.0,0.0,8361772.0,3524616.0,,3.55,Lin Zhu,60.0,2.0,2.0,51.0,18.0,58.0,33.0,23.0,25.0,19.0,10.0,,,,,2.0,109.0,,,2016-02-29,https://matchstat.com/tennis/tournaments/w/Kuala%20Lumpur/2016,Kuala Lumpur
6,H2H 1-0,Kristina Kucova,0.0,5.0,8361773.0,3524655.0,,4.0,Kristina Kucova,71.0,13.0,5.0,84.0,42.0,60.0,37.0,22.0,23.0,7.0,10.0,,,,,1.0,149.0,,,4.00,1.22,QF,1-6 6-1 6-1,hard,Elina Svitolina,3.0,2.0,8361773.0,3524656.0,,1.222,Elina Svitolina,78.0,13.0,7.0,65.0,36.0,82.0,53.0,33.0,29.0,9.0,11.0,,,,,2.0,149.0,,,2016-02-29,https://matchstat.com/tennis/tournaments/w/Kuala%20Lumpur/2016,Kuala Lumpur
7,H2H 1-2,Kai-Chen Chang,2.0,4.0,8361615.0,3523963.0,,2.0,Kai-Chen Chang,66.0,8.0,2.0,66.0,25.0,72.0,40.0,22.0,32.0,19.0,11.0,,,,,1.0,142.0,,,2.00,1.80,R16,7-5 6-3,hard,Cagla Buyukakcay,3.0,0.0,8361615.0,3523964.0,,1.8,Cagla Buyukakcay,76.0,9.0,5.0,76.0,35.0,66.0,58.0,36.0,8.0,5.0,10.0,,,,,2.0,142.0,,,2016-02-29,https://matchstat.com/tennis/tournaments/w/Kuala%20Lumpur/2016,Kuala Lumpur
8,H2H 2-0,Kurumi Nara,0.0,2.0,8361444.0,3523695.0,,3.35,Kurumi Nara,36.0,0.0,0.0,43.0,10.0,55.0,43.0,21.0,12.0,5.0,7.0,,,,,1.0,100.0,,,3.35,1.33,R16,6-1 6-2,hard,Eugenie Bouchard,5.0,2.0,8361444.0,3523696.0,,1.33,Eugenie Bouchard,64.0,10.0,4.0,57.0,31.0,41.0,28.0,24.0,13.0,9.0,8.0,,,,,2.0,100.0,,,2016-02-29,https://matchstat.com/tennis/tournaments/w/Kuala%20Lumpur/2016,Kuala Lumpur
9,H2H 1-0,Barbora Krejcikova,1.0,5.0,8361445.0,3523680.0,,4.3,Barbora Krejcikova,73.0,12.0,3.0,92.0,40.0,58.0,35.0,21.0,23.0,12.0,10.0,,,,,2.0,155.0,,,4.30,1.22,R16,7-5 6-3,hard,Sabine Lisicki,1.0,5.0,8361445.0,3523679.0,,1.22,Sabine Lisicki,82.0,14.0,5.0,63.0,30.0,87.0,50.0,33.0,37.0,19.0,11.0,,,,,1.0,155.0,,,2016-02-29,https://matchstat.com/tennis/tournaments/w/Kuala%20Lumpur/2016,Kuala Lumpur
