,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 1-0,Laura Siegemund,1.0,2.0,8379139.0,3542089.0,,3.2,Laura Siegemund,41.0,2.0,2.0,47.0,18.0,53.0,38.0,16.0,15.0,7.0,8.0,,,,,1.0,102.0,,,3.20,1.33,F,6-4 6-0,I clay,Angelique Kerber,0.0,1.0,8379139.0,3542090.0,,1.333,Angelique Kerber,61.0,11.0,6.0,55.0,32.0,46.0,31.0,20.0,15.0,9.0,8.0,,,,,2.0,102.0,,,2016-04-18,https://matchstat.com/tennis/tournaments/w/Stuttgart/2016,Stuttgart
1,H2H 1-1,Agnieszka Radwanska,2.0,4.0,8378543.0,3541719.0,,1.28,Agnieszka Radwanska,52.0,2.0,2.0,51.0,20.0,61.0,44.0,25.0,17.0,7.0,9.0,,,,,1.0,116.0,,,1.28,3.75,SF,6-4 6-2,I clay,Laura Siegemund,2.0,1.0,8378543.0,3541720.0,,3.75,Laura Siegemund,64.0,13.0,5.0,65.0,33.0,50.0,46.0,29.0,4.0,2.0,9.0,,,,,2.0,116.0,,,2016-04-18,https://matchstat.com/tennis/tournaments/w/Stuttgart/2016,Stuttgart
2,H2H 4-4,Petra Kvitova,4.0,9.0,8378160.0,3541711.0,,2.5,Petra Kvitova,86.0,13.0,3.0,100.0,40.0,70.0,52.0,38.0,18.0,8.0,14.0,,,,,1.0,179.0,,,2.50,1.53,SF,6-4 4-6 6-2,I clay,Angelique Kerber,1.0,4.0,8378160.0,3541712.0,,1.53,Angelique Kerber,93.0,10.0,5.0,79.0,33.0,96.0,68.0,47.0,28.0,13.0,14.0,,,,,2.0,179.0,,,2016-04-18,https://matchstat.com/tennis/tournaments/w/Stuttgart/2016,Stuttgart
3,H2H 6-0,Karolina Pliskova,8.0,6.0,8378001.0,3541470.0,,3.25,Karolina Pliskova,80.0,10.0,3.0,86.0,37.0,80.0,48.0,34.0,32.0,9.0,10.0,,,,,2.0,172.0,,,3.25,1.33,QF,6-2 7-6(8),I clay,Agnieszka Radwanska,3.0,4.0,8378001.0,3541469.0,,1.33,Agnieszka Radwanska,92.0,13.0,5.0,86.0,43.0,82.0,54.0,34.0,28.0,15.0,10.0,,,,,1.0,172.0,,,2016-04-18,https://matchstat.com/tennis/tournaments/w/Stuttgart/2016,Stuttgart
4,H2H 1-0,Roberta Vinci,0.0,1.0,8378002.0,3541422.0,,1.75,Roberta Vinci,48.0,2.0,1.0,56.0,22.0,58.0,41.0,20.0,17.0,6.0,9.0,,,,,2.0,115.0,,,1.75,2.00,QF,6-1 6-4,I clay,Laura Siegemund,4.0,0.0,8378002.0,3541421.0,,2.0,Laura Siegemund,67.0,11.0,5.0,59.0,33.0,56.0,39.0,25.0,17.0,9.0,8.0,,,,,1.0,115.0,,,2016-04-18,https://matchstat.com/tennis/tournaments/w/Stuttgart/2016,Stuttgart
5,H2H 1-1,Garbine Muguruza,6.0,7.0,8377908.0,3541414.0,,1.4,Garbine Muguruza,62.0,1.0,1.0,65.0,22.0,70.0,51.0,33.0,19.0,7.0,11.0,,,,,2.0,142.0,,,1.40,2.75,QF,6-1 3-6 6-0,I clay,Petra Kvitova,6.0,0.0,8377908.0,3541413.0,,2.75,Petra Kvitova,80.0,10.0,5.0,77.0,37.0,65.0,44.0,33.0,21.0,10.0,11.0,,,,,1.0,142.0,,,2016-04-18,https://matchstat.com/tennis/tournaments/w/Stuttgart/2016,Stuttgart
6,H2H 4-3,Carla Suarez Navarro,0.0,0.0,8377909.0,3541411.0,,2.62,Carla Suarez Navarro,44.0,2.0,1.0,51.0,15.0,56.0,38.0,21.0,18.0,8.0,9.0,,,,,1.0,107.0,,,2.62,1.44,QF,6-2 6-4,I clay,Angelique Kerber,3.0,0.0,8377909.0,3541412.0,,1.44,Angelique Kerber,63.0,8.0,4.0,56.0,27.0,51.0,35.0,27.0,16.0,9.0,9.0,,,,,2.0,107.0,,,2016-04-18,https://matchstat.com/tennis/tournaments/w/Stuttgart/2016,Stuttgart
7,H2H 7-0,Andrea Petkovic,0.0,3.0,8376544.0,3541112.0,,3.1,Andrea Petkovic,73.0,7.0,3.0,77.0,32.0,75.0,53.0,31.0,22.0,10.0,11.0,,,,,2.0,155.0,,,3.10,1.33,R16,1-6 6-1 6-2,I clay,Agnieszka Radwanska,1.0,2.0,8376544.0,3541111.0,,1.333,Agnieszka Radwanska,82.0,6.0,5.0,78.0,37.0,75.0,52.0,33.0,23.0,12.0,11.0,,,,,1.0,155.0,,,2016-04-18,https://matchstat.com/tennis/tournaments/w/Stuttgart/2016,Stuttgart
8,H2H 5-0,Ana Ivanovic,1.0,4.0,8377782.0,3541067.0,,1.6,Ana Ivanovic,48.0,6.0,2.0,57.0,23.0,48.0,31.0,20.0,17.0,5.0,9.0,,,,,1.0,109.0,,,1.60,2.25,R16,6-4 6-2,I clay,Karolina Pliskova,10.0,1.0,8377782.0,3541068.0,,2.25,Karolina Pliskova,61.0,10.0,5.0,52.0,27.0,56.0,40.0,26.0,16.0,8.0,9.0,,,,,2.0,109.0,,,2016-04-18,https://matchstat.com/tennis/tournaments/w/Stuttgart/2016,Stuttgart
9,H2H 1-0,Simona Halep,0.0,0.0,8376545.0,3540743.0,,1.32,Simona Halep,32.0,2.0,1.0,53.0,18.0,36.0,23.0,12.0,13.0,2.0,7.0,,,,,1.0,89.0,,,1.32,3.40,R16,6-1 6-2,I clay,Laura Siegemund,0.0,2.0,8376545.0,3540744.0,,3.4,Laura Siegemund,57.0,6.0,5.0,36.0,22.0,51.0,40.0,27.0,11.0,8.0,8.0,,,,,2.0,89.0,,,2016-04-18,https://matchstat.com/tennis/tournaments/w/Stuttgart/2016,Stuttgart
10,H2H 3-0,Julia Goerges,3.0,1.0,8377876.0,3541071.0,,2.05,Julia Goerges,55.0,2.0,1.0,61.0,21.0,56.0,32.0,21.0,24.0,13.0,9.0,,,,,1.0,118.0,,,2.05,1.73,R16,6-3 6-4,I clay,Roberta Vinci,3.0,0.0,8377876.0,3541072.0,,1.727,Roberta Vinci,63.0,6.0,3.0,57.0,23.0,61.0,41.0,27.0,20.0,13.0,10.0,,,,,2.0,118.0,,,2016-04-18,https://matchstat.com/tennis/tournaments/w/Stuttgart/2016,Stuttgart
