,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 11-4,Samantha Stosur,5.0,7.0,8380841.0,3544331.0,,2.37,Samantha Stosur,75.0,3.0,1.0,81.0,25.0,78.0,44.0,30.0,34.0,20.0,13.0,,,,,1.0,166.0,,,2.37,1.57,F,3-6 6-1 6-4,clay,Lucie Safarova,14.0,2.0,8380841.0,3544332.0,,1.57,Lucie Safarova,91.0,4.0,3.0,85.0,35.0,79.0,57.0,41.0,22.0,15.0,13.0,,,,,2.0,166.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Prague/2016,Prague
1,H2H 4-5,Svetlana Kuznetsova,0.0,0.0,8380631.0,3544057.0,,1.57,Svetlana Kuznetsova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,1.57,2.37,SF,WO,clay,Samantha Stosur,0.0,0.0,8380631.0,3544058.0,,2.37,Samantha Stosur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Prague/2016,Prague
2,H2H 2-3,Karolina Pliskova,9.0,3.0,8380566.0,3544031.0,,1.4,Karolina Pliskova,72.0,3.0,1.0,75.0,24.0,72.0,41.0,30.0,31.0,18.0,11.0,,,,,1.0,150.0,,,1.40,3.00,SF,6-4 7-6(4),clay,Lucie Safarova,3.0,2.0,8380566.0,3544032.0,,3.0,Lucie Safarova,78.0,7.0,2.0,75.0,27.0,73.0,54.0,39.0,19.0,12.0,11.0,,,,,2.0,150.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Prague/2016,Prague
3,H2H 2-0,Monica Puig,4.0,4.0,8380421.0,3543718.0,,2.4,Monica Puig,96.0,9.0,5.0,97.0,39.0,99.0,69.0,43.0,30.0,14.0,16.0,,,,,2.0,200.0,,,2.40,1.53,QF,4-6 7-5 6-4,clay,Svetlana Kuznetsova,11.0,2.0,8380421.0,3543717.0,,1.533,Svetlana Kuznetsova,104.0,7.0,6.0,103.0,46.0,95.0,63.0,37.0,32.0,21.0,16.0,,,,,1.0,200.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Prague/2016,Prague
4,H2H 1-1,Barbora Strycova,8.0,0.0,8380422.0,3543720.0,,1.909,Barbora Strycova,116.0,13.0,2.0,121.0,44.0,115.0,87.0,52.0,28.0,20.0,16.0,,,,,2.0,236.0,,,1.91,1.83,QF,6-3 6-7(3) 7-6(4),clay,Samantha Stosur,0.0,5.0,8380422.0,3543719.0,,1.833,Samantha Stosur,120.0,14.0,3.0,115.0,43.0,116.0,75.0,53.0,41.0,24.0,17.0,,,,,1.0,236.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Prague/2016,Prague
5,H2H 3-0,Camila Giorgi,1.0,7.0,8380423.0,3543679.0,,3.0,Camila Giorgi,33.0,6.0,1.0,43.0,14.0,41.0,23.0,11.0,18.0,8.0,8.0,,,,,1.0,91.0,,,3.00,1.36,QF,6-2 6-1,clay,Karolina Pliskova,4.0,0.0,8380423.0,3543680.0,,1.36,Karolina Pliskova,58.0,8.0,6.0,48.0,29.0,43.0,29.0,23.0,14.0,6.0,7.0,,,,,2.0,91.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Prague/2016,Prague
6,H2H 2-0,Su-Wei Hsieh,1.0,4.0,8380424.0,3543683.0,,4.5,Su-Wei Hsieh,74.0,9.0,3.0,78.0,29.0,76.0,45.0,26.0,31.0,19.0,12.0,,,,,1.0,158.0,,,4.50,1.21,QF,7-6(3) 7-5,clay,Lucie Safarova,3.0,3.0,8380424.0,3543684.0,,1.21,Lucie Safarova,84.0,8.0,4.0,80.0,35.0,75.0,56.0,37.0,19.0,12.0,12.0,,,,,2.0,158.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Prague/2016,Prague
7,H2H 1-0,Madison Brengle,0.0,2.0,8379849.0,3543306.0,,2.95,Madison Brengle,96.0,13.0,6.0,100.0,43.0,100.0,81.0,42.0,19.0,11.0,15.0,,,,,2.0,202.0,,,2.95,1.40,R16,5-7 6-4 6-3,clay,Svetlana Kuznetsova,0.0,2.0,8379849.0,3543305.0,,1.4,Svetlana Kuznetsova,106.0,12.0,7.0,102.0,49.0,98.0,72.0,48.0,26.0,9.0,16.0,,,,,1.0,202.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Prague/2016,Prague
8,H2H 1-0,Barbora Krejcikova,2.0,4.0,8380304.0,3543232.0,,3.25,Barbora Krejcikova,62.0,6.0,3.0,64.0,29.0,58.0,35.0,23.0,23.0,10.0,10.0,,,,,2.0,126.0,,,3.25,1.33,R16,6-4 6-4,clay,Monica Puig,2.0,3.0,8380304.0,3543231.0,,1.33,Monica Puig,64.0,11.0,5.0,62.0,29.0,61.0,43.0,26.0,18.0,9.0,10.0,,,,,1.0,126.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Prague/2016,Prague
9,H2H 1-0,Marketa Vondrousova,4.0,6.0,8380305.0,3543270.0,,4.33,Marketa Vondrousova,55.0,6.0,0.0,62.0,16.0,61.0,38.0,26.0,23.0,13.0,9.0,,,,,2.0,129.0,,,4.33,1.20,R16,6-3 6-4,clay,Samantha Stosur,3.0,3.0,8380305.0,3543269.0,,1.2,Samantha Stosur,74.0,9.0,2.0,67.0,28.0,59.0,32.0,26.0,27.0,20.0,10.0,,,,,1.0,129.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Prague/2016,Prague
10,H2H 1-1,Jana Cepelova,0.0,2.0,8379850.0,3543245.0,,2.75,Jana Cepelova,62.0,10.0,4.0,76.0,35.0,61.0,43.0,21.0,18.0,6.0,9.0,,,,,1.0,139.0,,,2.75,1.40,R16,7-6(3) 6-1,clay,Barbora Strycova,2.0,2.0,8379850.0,3543246.0,,1.4,Barbora Strycova,77.0,7.0,6.0,63.0,36.0,74.0,53.0,29.0,21.0,12.0,10.0,,,,,2.0,139.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Prague/2016,Prague
11,H2H 1-0,Virginie Razzano,0.0,6.0,8380306.0,3543236.0,,3.75,Virginie Razzano,57.0,5.0,1.0,64.0,21.0,63.0,48.0,31.0,15.0,5.0,9.0,,,,,2.0,133.0,,,3.75,1.25,R16,6-1 7-5,clay,Camila Giorgi,4.0,5.0,8380306.0,3543235.0,,1.25,Camila Giorgi,76.0,8.0,4.0,69.0,33.0,59.0,35.0,26.0,24.0,17.0,10.0,,,,,1.0,133.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Prague/2016,Prague
12,H2H 1-0,Katerina Siniakova,0.0,3.0,8380083.0,3543213.0,,3.75,Katerina Siniakova,52.0,3.0,2.0,60.0,23.0,58.0,34.0,18.0,24.0,11.0,9.0,,,,,1.0,121.0,,,3.75,1.25,R16,6-2 6-4,clay,Karolina Pliskova,7.0,3.0,8380083.0,3543214.0,,1.25,Karolina Pliskova,69.0,12.0,5.0,61.0,32.0,57.0,42.0,27.0,15.0,10.0,9.0,,,,,2.0,121.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Prague/2016,Prague
13,H2H 1-0,Ana Konjuh,4.0,4.0,8379851.0,3542759.0,,1.4,Ana Konjuh,77.0,13.0,3.0,91.0,37.0,64.0,42.0,33.0,22.0,7.0,12.0,,,,,1.0,159.0,,,1.40,2.88,R16,6-4 2-6 6-1,clay,Su-Wei Hsieh,0.0,3.0,8379851.0,3542760.0,,2.875,Su-Wei Hsieh,82.0,8.0,4.0,68.0,28.0,88.0,53.0,33.0,35.0,21.0,13.0,,,,,2.0,159.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Prague/2016,Prague
