,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 6-1,Barbora Strycova,1.0,1.0,8357615.0,3520541.0,,2.2,Barbora Strycova,32.0,1.0,0.0,47.0,15.0,42.0,32.0,15.0,10.0,2.0,7.0,,,,,1.0,90.0,,,2.20,1.66,F,6-0 6-2,hard,Sara Errani,0.0,1.0,8357615.0,3520542.0,,1.66,Sara Errani,58.0,10.0,5.0,43.0,26.0,46.0,43.0,31.0,3.0,1.0,7.0,,,,,2.0,90.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
1,H2H 5-1,Caroline Garcia,2.0,4.0,8357320.0,3520248.0,,1.61,Caroline Garcia,82.0,10.0,4.0,80.0,33.0,88.0,57.0,30.0,31.0,19.0,13.0,,,,,2.0,172.0,,,1.61,2.30,SF,6-2 3-6 6-3,hard,Barbora Strycova,1.0,5.0,8357320.0,3520247.0,,2.3,Barbora Strycova,90.0,12.0,6.0,92.0,43.0,75.0,58.0,37.0,17.0,10.0,13.0,,,,,1.0,172.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
2,H2H 2-0,Elina Svitolina,2.0,4.0,8357321.0,3520246.0,,1.59,Elina Svitolina,67.0,6.0,3.0,69.0,29.0,71.0,45.0,25.0,26.0,13.0,10.0,,,,,2.0,144.0,,,1.59,2.35,SF,6-4 6-4,hard,Sara Errani,0.0,2.0,8357321.0,3520245.0,,2.35,Sara Errani,77.0,14.0,5.0,75.0,37.0,67.0,59.0,33.0,8.0,7.0,10.0,,,,,1.0,144.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
3,H2H 1-3,Ana Ivanovic,2.0,3.0,8357156.0,3519941.0,,1.3,Ana Ivanovic,65.0,8.0,3.0,69.0,27.0,68.0,36.0,23.0,32.0,15.0,10.0,,,,,1.0,140.0,,,1.30,3.55,QF,7-6(5) 6-3,hard,Barbora Strycova,1.0,3.0,8357156.0,3519942.0,,3.55,Barbora Strycova,75.0,7.0,4.0,71.0,33.0,66.0,44.0,29.0,22.0,13.0,11.0,,,,,2.0,140.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
4,H2H 2-2,Andrea Petkovic,0.0,10.0,8357198.0,3519938.0,,1.93,Andrea Petkovic,57.0,1.0,1.0,46.0,12.0,74.0,51.0,31.0,23.0,14.0,10.0,,,,,2.0,130.0,,,1.93,1.87,QF,6-3 6-4,hard,Caroline Garcia,4.0,3.0,8357198.0,3519937.0,,1.87,Caroline Garcia,73.0,10.0,4.0,84.0,39.0,43.0,33.0,28.0,10.0,6.0,9.0,,,,,1.0,130.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
5,H2H 2-0,Madison Brengle,2.0,3.0,8357217.0,3519964.0,,2.7,Madison Brengle,93.0,17.0,7.0,103.0,51.0,96.0,72.0,29.0,24.0,13.0,14.0,,,,,2.0,202.0,,,2.70,1.47,QF,4-6 6-1 6-4,hard,Sara Errani,0.0,2.0,8357217.0,3519963.0,,1.47,Sara Errani,109.0,22.0,10.0,99.0,57.0,101.0,90.0,48.0,11.0,4.0,13.0,,,,,1.0,202.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
6,H2H 2-0,Coco Vandeweghe,4.0,8.0,8357218.0,3519959.0,,2.4,Coco Vandeweghe,82.0,13.0,6.0,86.0,42.0,69.0,35.0,20.0,34.0,20.0,12.0,,,,,1.0,163.0,,,2.40,1.57,QF,6-4 1-6 6-2,hard,Elina Svitolina,1.0,9.0,8357218.0,3519960.0,,1.57,Elina Svitolina,81.0,10.0,6.0,77.0,37.0,77.0,51.0,34.0,26.0,10.0,13.0,,,,,2.0,163.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
7,H2H 4-1,Simona Halep,2.0,3.0,8355703.0,3519377.0,,1.63,Simona Halep,70.0,8.0,2.0,83.0,32.0,72.0,51.0,31.0,21.0,7.0,10.0,,,,,1.0,158.0,,,1.63,2.30,R16,7-6(2) 6-2,hard,Ana Ivanovic,2.0,4.0,8355703.0,3519378.0,,2.3,Ana Ivanovic,88.0,9.0,4.0,75.0,37.0,79.0,53.0,37.0,26.0,14.0,10.0,,,,,2.0,158.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
8,H2H 3-4,Julia Goerges,1.0,5.0,8356818.0,3519390.0,,1.77,Julia Goerges,65.0,9.0,3.0,68.0,25.0,69.0,45.0,27.0,24.0,13.0,12.0,,,,,2.0,142.0,,,1.77,2.05,R16,2-6 6-3 6-1,hard,Barbora Strycova,1.0,1.0,8356818.0,3519389.0,,2.05,Barbora Strycova,77.0,12.0,5.0,74.0,34.0,67.0,48.0,32.0,19.0,11.0,12.0,,,,,1.0,142.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
9,H2H 1-0,Carla Suarez Navarro,1.0,3.0,8355704.0,3519093.0,,1.95,Carla Suarez Navarro,90.0,11.0,4.0,84.0,31.0,105.0,69.0,45.0,36.0,14.0,14.0,,,,,1.0,192.0,,,1.95,1.87,R16,4-6 6-4 6-3,hard,Caroline Garcia,5.0,2.0,8355704.0,3519094.0,,1.87,Caroline Garcia,102.0,10.0,5.0,108.0,49.0,82.0,41.0,27.0,41.0,26.0,15.0,,,,,2.0,192.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
10,H2H 5-2,Jelena Jankovic,2.0,5.0,8356640.0,3519524.0,,1.8,Jelena Jankovic,48.0,2.0,1.0,55.0,19.0,53.0,38.0,24.0,15.0,5.0,8.0,,,,,2.0,113.0,,,1.80,2.00,R16,6-3 6-2,hard,Andrea Petkovic,4.0,1.0,8356640.0,3519523.0,,2.0,Andrea Petkovic,65.0,11.0,4.0,58.0,29.0,54.0,36.0,25.0,18.0,11.0,9.0,,,,,1.0,113.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
11,H2H 3-3,Yaroslava Shvedova,2.0,3.0,8357073.0,3519541.0,,1.77,Yaroslava Shvedova,37.0,6.0,2.0,59.0,26.0,34.0,20.0,9.0,14.0,2.0,7.0,,,,,1.0,96.0,,,1.77,2.05,R16,6-3 6-0,hard,Sara Errani,0.0,1.0,8357073.0,3519542.0,,2.05,Sara Errani,59.0,9.0,6.0,37.0,26.0,58.0,50.0,29.0,8.0,4.0,8.0,,,,,2.0,96.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
12,H2H 2-0,Petra Kvitova,0.0,4.0,8355705.0,3518984.0,,1.364,Petra Kvitova,94.0,11.0,7.0,95.0,47.0,86.0,58.0,33.0,28.0,14.0,13.0,,,,,2.0,185.0,,,1.36,3.00,R16,0-6 7-6(1) 6-3,hard,Madison Brengle,0.0,5.0,8355705.0,3518983.0,,3.0,Madison Brengle,91.0,7.0,5.0,90.0,43.0,90.0,62.0,35.0,28.0,13.0,14.0,,,,,1.0,185.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
13,H2H 4-0,Kristina Mladenovic,4.0,3.0,8356819.0,3519096.0,,1.61,Kristina Mladenovic,93.0,12.0,5.0,90.0,36.0,97.0,65.0,42.0,32.0,15.0,16.0,,,,,2.0,190.0,,,1.61,2.35,R16,7-5 3-6 6-4,hard,Coco Vandeweghe,9.0,3.0,8356819.0,3519095.0,,2.35,Coco Vandeweghe,97.0,16.0,6.0,100.0,43.0,87.0,56.0,41.0,31.0,13.0,15.0,,,,,1.0,190.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
14,H2H 1-2,Garbine Muguruza,3.0,5.0,8355706.0,3519380.0,,1.33,Garbine Muguruza,78.0,6.0,4.0,75.0,32.0,90.0,61.0,37.0,29.0,9.0,10.0,,,,,2.0,170.0,,,1.33,3.30,R16,7-6(3) 6-3,hard,Elina Svitolina,2.0,4.0,8355706.0,3519379.0,,3.3,Elina Svitolina,92.0,10.0,5.0,95.0,49.0,71.0,45.0,32.0,26.0,11.0,11.0,,,,,1.0,170.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
15,H2H 1-1,Daria Gavrilova,0.0,5.0,8355688.0,3518324.0,,2.62,Daria Gavrilova,24.0,3.0,1.0,39.0,12.0,34.0,19.0,8.0,15.0,4.0,6.0,,,,,2.0,78.0,,,2.62,1.44,R32,6-1 6-0,hard,Ana Ivanovic,1.0,4.0,8355688.0,3518323.0,,1.44,Ana Ivanovic,54.0,9.0,6.0,39.0,27.0,35.0,28.0,22.0,7.0,5.0,7.0,,,,,1.0,78.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
16,H2H 3-3,Tsvetana Pironkova,0.0,2.0,8355689.0,3519016.0,,2.1,Tsvetana Pironkova,53.0,5.0,3.0,49.0,18.0,76.0,49.0,27.0,27.0,8.0,10.0,,,,,2.0,127.0,,,2.10,1.74,R32,6-4 6-3,hard,Barbora Strycova,3.0,6.0,8355689.0,3519015.0,,1.74,Barbora Strycova,74.0,14.0,6.0,78.0,43.0,43.0,30.0,24.0,13.0,7.0,9.0,,,,,1.0,127.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
17,H2H 2-5,Svetlana Kuznetsova,1.0,1.0,8355690.0,3518298.0,,1.4,Svetlana Kuznetsova,26.0,3.0,0.0,46.0,15.0,31.0,25.0,10.0,6.0,1.0,6.0,,,,,2.0,78.0,,,1.40,2.75,R32,6-0 6-1,hard,Julia Goerges,6.0,3.0,8355690.0,3518297.0,,2.75,Julia Goerges,52.0,7.0,5.0,32.0,21.0,43.0,22.0,15.0,21.0,16.0,7.0,,,,,1.0,78.0,,,2016-02-15,https://matchstat.com/tennis/tournaments/w/Dubai/2016,Dubai
