,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 2-5,Serena Williams,7.0,6.0,8348427.0,3514119.0,,1.16,Serena Williams,85.0,8.0,4.0,80.0,31.0,96.0,51.0,35.0,45.0,19.0,15.0,,172.0,144.0,196.0,1.0,170.0,46.0,47.0,1.16,5.00,F,6-4 3-6 6-4,Angelique Kerber,5.0,3.0,8348427.0,3514120.0,,5.0,Angelique Kerber,91.0,9.0,5.0,96.0,42.0,80.0,44.0,32.0,36.0,17.0,14.0,,154.0,125.0,164.0,2.0,182.0,13.0,25.0,2016-01-18,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2016,Australian Open
1,H2H 10-0,Agnieszka Radwanska,0.0,3.0,8348425.0,3513448.0,,7.0,Agnieszka Radwanska,34.0,2.0,1.0,41.0,11.0,52.0,28.0,15.0,24.0,8.0,8.0,,152.0,124.0,167.0,2.0,68.0,7.0,4.0,7.00,1.10,SF,6-0 6-4,Serena Williams,8.0,1.0,8348425.0,3513447.0,,1.1,Serena Williams,59.0,6.0,5.0,52.0,29.0,41.0,26.0,23.0,15.0,7.0,8.0,,174.0,145.0,196.0,1.0,118.0,17.0,42.0,2016-01-18,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2016,Australian Open
2,H2H 1-0,Johanna Konta,2.0,2.0,8348426.0,3513772.0,,3.5,Johanna Konta,51.0,5.0,2.0,61.0,21.0,58.0,37.0,22.0,21.0,8.0,10.0,,160.0,144.0,175.0,2.0,102.0,36.0,18.0,3.50,1.29,SF,7-5 6-2,Angelique Kerber,1.0,2.0,8348426.0,3513771.0,,1.285,Angelique Kerber,68.0,12.0,5.0,58.0,28.0,61.0,33.0,21.0,28.0,19.0,10.0,,151.0,120.0,169.0,1.0,136.0,11.0,14.0,2016-01-18,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2016,Australian Open
3,H2H 19-2,Maria Sharapova,3.0,7.0,8348421.0,3512824.0,,4.5,Maria Sharapova,52.0,5.0,1.0,64.0,23.0,58.0,32.0,19.0,26.0,10.0,8.0,,167.0,155.0,181.0,2.0,104.0,12.0,11.0,4.50,1.20,QF,6-4 6-1,Serena Williams,13.0,3.0,8348421.0,3512823.0,,1.2,Serena Williams,70.0,10.0,4.0,58.0,29.0,64.0,37.0,27.0,27.0,14.0,9.0,,181.0,158.0,202.0,1.0,140.0,20.0,31.0,2016-01-18,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2016,Australian Open
4,H2H 3-2,Carla Suarez Navarro,1.0,7.0,8348422.0,3512936.0,,3.45,Carla Suarez Navarro,52.0,8.0,2.0,55.0,23.0,66.0,41.0,22.0,25.0,7.0,8.0,,151.0,130.0,163.0,2.0,104.0,45.0,22.0,3.45,1.31,QF,6-1 6-3,Agnieszka Radwanska,1.0,1.0,8348422.0,3512935.0,,1.31,Agnieszka Radwanska,69.0,12.0,6.0,66.0,37.0,55.0,38.0,26.0,17.0,6.0,8.0,,151.0,114.0,168.0,1.0,138.0,13.0,15.0,2016-01-18,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2016,Australian Open
5,H2H 1-7,Victoria Azarenka,2.0,4.0,8348423.0,3513090.0,,1.24,Victoria Azarenka,69.0,8.0,3.0,70.0,30.0,80.0,56.0,30.0,24.0,9.0,11.0,,149.0,128.0,178.0,2.0,138.0,33.0,28.0,1.24,4.10,QF,6-3 7-5,Angelique Kerber,4.0,2.0,8348423.0,3513089.0,,4.1,Angelique Kerber,81.0,13.0,6.0,80.0,41.0,70.0,45.0,26.0,25.0,14.0,10.0,,150.0,124.0,171.0,1.0,162.0,16.0,31.0,2016-01-18,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2016,Australian Open
6,H2H 2-1,Shuai Zhang,0.0,3.0,8348424.0,3513202.0,,2.6,Shuai Zhang,49.0,6.0,2.0,62.0,25.0,56.0,34.0,15.0,22.0,9.0,9.0,,146.0,124.0,160.0,2.0,98.0,20.0,12.0,2.60,1.49,QF,6-4 6-1,Johanna Konta,7.0,4.0,8348424.0,3513201.0,,1.49,Johanna Konta,69.0,9.0,6.0,56.0,32.0,62.0,33.0,26.0,29.0,11.0,8.0,,166.0,143.0,179.0,1.0,138.0,22.0,28.0,2016-01-18,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2016,Australian Open
7,H2H 2-0,Margarita Gasparyan,4.0,4.0,8348413.0,3512560.0,,10.0,Margarita Gasparyan,33.0,2.0,1.0,42.0,13.0,46.0,30.0,17.0,16.0,3.0,7.0,,166.0,137.0,179.0,2.0,66.0,14.0,9.0,10.00,1.04,R16,6-2 6-1,Serena Williams,3.0,1.0,8348413.0,3512559.0,,1.04,Serena Williams,55.0,12.0,5.0,46.0,26.0,42.0,24.0,18.0,18.0,11.0,8.0,,175.0,145.0,193.0,1.0,110.0,15.0,19.0,2016-01-18,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2016,Australian Open
8,H2H 1-0,Belinda Bencic,0.0,2.0,8348414.0,3512523.0,,2.95,Belinda Bencic,82.0,5.0,2.0,83.0,30.0,94.0,56.0,34.0,38.0,18.0,12.0,,155.0,135.0,172.0,1.0,164.0,19.0,10.0,2.95,1.40,R16,7-5 7-5,Maria Sharapova,21.0,7.0,8348414.0,3512524.0,,1.4,Maria Sharapova,95.0,16.0,4.0,94.0,42.0,83.0,39.0,33.0,44.0,20.0,12.0,,171.0,155.0,181.0,2.0,190.0,46.0,58.0,2016-01-18,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2016,Australian Open
9,H2H 2-0,Anna-Lena Friedsam,4.0,5.0,8348415.0,3512548.0,,11.0,Anna-Lena Friedsam,91.0,13.0,5.0,101.0,39.0,108.0,69.0,36.0,39.0,16.0,15.0,,170.0,147.0,184.0,2.0,182.0,61.0,42.0,11.00,1.04,R16,6-7(6) 6-1 7-5,Agnieszka Radwanska,3.0,0.0,8348415.0,3512547.0,,1.04,Agnieszka Radwanska,118.0,16.0,7.0,108.0,56.0,101.0,62.0,44.0,39.0,18.0,17.0,,152.0,116.0,167.0,1.0,236.0,22.0,31.0,2016-01-18,https://matchstat.com/tennis/tournaments/w/Australian%20Open/2016,Australian Open
