,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 1-0,Kirsten Flipkens,,,8375799.0,3539068.0,,1.727,Kirsten Flipkens,,,,,,,,,,,,,,,,2.0,,,,1.73,2.05,,6-4 7-6(8),clay,Aleksandra Krunic,,,8375799.0,3539067.0,,2.05,Aleksandra Krunic,,,,,,,,,,,,,,,,1.0,,,,2016-04-11,https://matchstat.com/tennis/tournaments/w/Serbia%20v%20Belgium%20-%20FC%20WG%20-%20PO/2016,Serbia v Belgium - FC WG - PO
1,H2H 1-0,Jovana Jaksic,,,8375800.0,3539061.0,,3.4,Jovana Jaksic,,,,,,,,,,,,,,,,1.0,,,,3.40,1.29,,7-5 6-0,clay,Yanina Wickmayer,,,8375800.0,3539062.0,,1.285,Yanina Wickmayer,,,,,,,,,,,,,,,,2.0,,,,2016-04-11,https://matchstat.com/tennis/tournaments/w/Serbia%20v%20Belgium%20-%20FC%20WG%20-%20PO/2016,Serbia v Belgium - FC WG - PO
2,H2H 3-0,Aleksandra Krunic,,,8375801.0,3539437.0,,2.2,Aleksandra Krunic,,,,,,,,,,,,,,,,1.0,,,,2.20,1.65,,1-6 7-5 8-6,clay,Yanina Wickmayer,,,8375801.0,3539438.0,,1.65,Yanina Wickmayer,,,,,,,,,,,,,,,,2.0,,,,2016-04-11,https://matchstat.com/tennis/tournaments/w/Serbia%20v%20Belgium%20-%20FC%20WG%20-%20PO/2016,Serbia v Belgium - FC WG - PO
3,H2H 1-0,Ivana Jorovic,,,8375802.0,3539435.0,,3.75,Ivana Jorovic,,,,,,,,,,,,,,,,1.0,,,,3.75,1.25,,7-6(8) 6-4,clay,Kirsten Flipkens,,,8375802.0,3539436.0,,1.25,Kirsten Flipkens,,,,,,,,,,,,,,,,2.0,,,,2016-04-11,https://matchstat.com/tennis/tournaments/w/Serbia%20v%20Belgium%20-%20FC%20WG%20-%20PO/2016,Serbia v Belgium - FC WG - PO
4,,Y Bonaventure / A Mestach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-6 6-0 10-5,clay,J Jaksic / N Stojanovic,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/w/Serbia%20v%20Belgium%20-%20FC%20WG%20-%20PO/2016,Serbia v Belgium - FC WG - PO
