,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 1-0,Daria Gavrilova,,,8375744.0,3539001.0,,1.9,Daria Gavrilova,,,,,,,,,,,,,,,,1.0,,,,1.90,1.90,,6-4 6-2,clay,Madison Keys,,,8375744.0,3539002.0,,1.9,Madison Keys,,,,,,,,,,,,,,,,2.0,,,,2016-04-11,https://matchstat.com/tennis/tournaments/w/Australia%20v%20USA%20-%20FC%20WG%20-%20PO/2016,Australia v USA - FC WG - PO
1,H2H 1-4,Samantha Stosur,,,8375745.0,3538995.0,,1.49,Samantha Stosur,,,,,,,,,,,,,,,,1.0,,,,1.49,2.60,,3-6 6-1 7-5,clay,Christina McHale,,,8375745.0,3538996.0,,2.6,Christina McHale,,,,,,,,,,,,,,,,2.0,,,,2016-04-11,https://matchstat.com/tennis/tournaments/w/Australia%20v%20USA%20-%20FC%20WG%20-%20PO/2016,Australia v USA - FC WG - PO
2,H2H 4-1,Samantha Stosur,,,8375746.0,3539341.0,,1.75,Samantha Stosur,,,,,,,,,,,,,,,,1.0,,,,1.75,2.00,,2-6 7-5 6-4,clay,Coco Vandeweghe,,,8375746.0,3539342.0,,2.0,Coco Vandeweghe,,,,,,,,,,,,,,,,2.0,,,,2016-04-11,https://matchstat.com/tennis/tournaments/w/Australia%20v%20USA%20-%20FC%20WG%20-%20PO/2016,Australia v USA - FC WG - PO
3,,D Gavrilova / A Rodionova,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70,2.10,,6-1 6-4,clay,B Mattek-Sands / C Vandeweghe,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-11,https://matchstat.com/tennis/tournaments/w/Australia%20v%20USA%20-%20FC%20WG%20-%20PO/2016,Australia v USA - FC WG - PO
