,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 2-1,Venus Williams,3.0,6.0,8418250.0,3579263.0,,1.69,Venus Williams,89.0,12.0,4.0,104.0,40.0,81.0,58.0,40.0,23.0,9.0,16.0,,,,,1.0,191.0,,,1.69,2.20,F,7-5 5-7 6-2,hard,Johanna Konta,11.0,4.0,8418250.0,3579264.0,,2.2,Johanna Konta,102.0,8.0,6.0,87.0,38.0,100.0,62.0,40.0,38.0,24.0,16.0,,,,,2.0,191.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Stanford/2016,Stanford
1,H2H 2-0,Alison Riske,0.0,5.0,8417736.0,3578870.0,,3.0,Alison Riske,67.0,11.0,2.0,88.0,36.0,56.0,37.0,21.0,19.0,10.0,9.0,,,,,2.0,149.0,,,3.00,1.40,SF,6-1 7-6(2),hard,Venus Williams,4.0,7.0,8417736.0,3578869.0,,1.4,Venus Williams,82.0,5.0,4.0,61.0,30.0,81.0,54.0,35.0,27.0,17.0,10.0,,,,,1.0,149.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Stanford/2016,Stanford
2,H2H 1-1,Dominika Cibulkova,1.0,2.0,8417679.0,3578848.0,,1.62,Dominika Cibulkova,41.0,3.0,0.0,44.0,6.0,56.0,40.0,26.0,16.0,9.0,9.0,,,,,2.0,102.0,,,1.62,2.30,SF,6-4 6-2,hard,Johanna Konta,7.0,0.0,8417679.0,3578847.0,,2.3,Johanna Konta,61.0,8.0,3.0,58.0,23.0,44.0,29.0,27.0,15.0,11.0,9.0,,,,,1.0,102.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Stanford/2016,Stanford
3,H2H 1-0,Catherine Bellis,2.0,4.0,8416732.0,3578464.0,,4.33,Catherine Bellis,38.0,3.0,1.0,54.0,17.0,39.0,25.0,15.0,14.0,6.0,8.0,,,,,2.0,97.0,,,4.33,1.20,QF,6-4 6-1,hard,Venus Williams,4.0,1.0,8416732.0,3578463.0,,1.2,Venus Williams,59.0,4.0,4.0,43.0,22.0,53.0,36.0,28.0,17.0,9.0,9.0,,,,,1.0,97.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Stanford/2016,Stanford
4,H2H 3-4,Coco Vandeweghe,3.0,3.0,8416830.0,3578465.0,,1.53,Coco Vandeweghe,33.0,2.0,1.0,33.0,12.0,35.0,17.0,11.0,18.0,10.0,5.0,,,,,1.0,71.0,,,1.53,2.37,QF,6-3 0-1 Ret.,hard,Alison Riske,1.0,4.0,8416830.0,3578466.0,,2.37,Alison Riske,38.0,8.0,2.0,38.0,17.0,29.0,19.0,15.0,10.0,6.0,5.0,,,,,2.0,71.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Stanford/2016,Stanford
5,H2H 3-1,Saisai Zheng,1.0,1.0,8416682.0,3578067.0,,3.75,Saisai Zheng,80.0,14.0,5.0,83.0,36.0,95.0,63.0,31.0,32.0,13.0,14.0,,,,,1.0,179.0,,,3.75,1.26,QF,6-2 4-6 6-3,hard,Johanna Konta,3.0,6.0,8416682.0,3578068.0,,1.26,Johanna Konta,99.0,11.0,8.0,96.0,52.0,77.0,50.0,31.0,27.0,16.0,13.0,,,,,2.0,179.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Stanford/2016,Stanford
6,H2H 1-0,Misaki Doi,3.0,2.0,8416733.0,3578373.0,,3.6,Misaki Doi,48.0,6.0,4.0,53.0,26.0,57.0,31.0,14.0,26.0,8.0,9.0,,,,,1.0,112.0,,,3.60,1.29,QF,7-5 6-0,hard,Dominika Cibulkova,1.0,7.0,8416733.0,3578374.0,,1.29,Dominika Cibulkova,64.0,15.0,8.0,59.0,37.0,46.0,33.0,18.0,13.0,9.0,9.0,,,,,2.0,112.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Stanford/2016,Stanford
7,H2H 2-0,Magda Linette,3.0,2.0,8414603.0,3577570.0,,4.5,Magda Linette,87.0,12.0,3.0,114.0,43.0,86.0,59.0,32.0,27.0,12.0,14.0,,,,,2.0,202.0,,,4.50,1.16,R16,6-3 6-7(6) 6-2,hard,Venus Williams,11.0,4.0,8414603.0,3577569.0,,1.16,Venus Williams,115.0,11.0,6.0,88.0,44.0,110.0,73.0,49.0,37.0,22.0,15.0,,,,,1.0,202.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Stanford/2016,Stanford
8,H2H 2-0,Sachia Vickery,5.0,2.0,8416546.0,3577761.0,,3.0,Sachia Vickery,98.0,8.0,4.0,84.0,32.0,121.0,68.0,40.0,53.0,26.0,15.0,,,,,1.0,207.0,,,3.00,1.36,R16,4-6 6-4 6-3,hard,Catherine Bellis,0.0,4.0,8416546.0,3577762.0,,1.36,Catherine Bellis,109.0,21.0,6.0,123.0,57.0,80.0,43.0,28.0,37.0,24.0,14.0,,,,,2.0,207.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Stanford/2016,Stanford
9,H2H 1-0,Nicole Gibbs,2.0,4.0,8414604.0,3577054.0,,3.5,Nicole Gibbs,87.0,8.0,4.0,98.0,43.0,78.0,50.0,29.0,28.0,15.0,13.0,,,,,2.0,180.0,,,3.50,1.30,R16,2-6 6-4 6-2,hard,Coco Vandeweghe,9.0,11.0,8414604.0,3577053.0,,1.3,Coco Vandeweghe,93.0,8.0,5.0,82.0,38.0,87.0,52.0,38.0,35.0,17.0,13.0,,,,,1.0,180.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Stanford/2016,Stanford
