,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 1-0,Belinda Bencic,1.0,3.0,8355708.0,3518381.0,,1.38,Belinda Bencic,51.0,6.0,2.0,60.0,21.0,50.0,34.0,18.0,16.0,12.0,9.0,,,,,1.0,113.0,,,1.38,3.00,F,6-4 6-3,Roberta Vinci,5.0,1.0,8355708.0,3518382.0,,3.0,Roberta Vinci,62.0,7.0,4.0,53.0,23.0,59.0,33.0,25.0,26.0,14.0,10.0,,,,,2.0,113.0,,,2016-02-08,https://matchstat.com/tennis/tournaments/w/St.%20Petersburg/2016,St. Petersburg
1,H2H 1-0,Daria Kasatkina,1.0,1.0,8355610.0,3518156.0,,3.75,Daria Kasatkina,65.0,10.0,1.0,77.0,30.0,57.0,36.0,24.0,21.0,11.0,10.0,,,,,2.0,135.0,,,3.75,1.25,SF,6-4 6-3,Belinda Bencic,4.0,4.0,8355610.0,3518155.0,,1.25,Belinda Bencic,70.0,7.0,4.0,58.0,23.0,73.0,54.0,37.0,19.0,10.0,9.0,,,,,1.0,135.0,,,2016-02-08,https://matchstat.com/tennis/tournaments/w/St.%20Petersburg/2016,St. Petersburg
2,H2H 4-6,Ana Ivanovic,2.0,4.0,8355114.0,3518021.0,,1.55,Ana Ivanovic,65.0,4.0,1.0,70.0,24.0,61.0,35.0,23.0,26.0,18.0,11.0,,,,,1.0,135.0,,,1.55,2.35,SF,7-5 6-4,Roberta Vinci,2.0,1.0,8355114.0,3518022.0,,2.35,Roberta Vinci,70.0,4.0,3.0,65.0,24.0,69.0,45.0,29.0,24.0,17.0,11.0,,,,,2.0,135.0,,,2016-02-08,https://matchstat.com/tennis/tournaments/w/St.%20Petersburg/2016,St. Petersburg
3,H2H 2-1,Anastasia Pavlyuchenkova,11.0,9.0,8354951.0,3517880.0,,2.8,Anastasia Pavlyuchenkova,107.0,8.0,4.0,98.0,43.0,117.0,86.0,52.0,31.0,12.0,15.0,,,,,2.0,224.0,,,2.80,1.40,QF,6-7(4) 6-4 6-2,Belinda Bencic,3.0,5.0,8354951.0,3517879.0,,1.4,Belinda Bencic,117.0,18.0,7.0,126.0,62.0,93.0,56.0,32.0,37.0,23.0,15.0,,,,,1.0,224.0,,,2016-02-08,https://matchstat.com/tennis/tournaments/w/St.%20Petersburg/2016,St. Petersburg
4,H2H 1-0,Dominika Cibulkova,2.0,5.0,8354952.0,3517881.0,,1.444,Dominika Cibulkova,98.0,8.0,5.0,103.0,44.0,103.0,71.0,43.0,32.0,11.0,16.0,,,,,1.0,211.0,,,1.44,2.65,QF,4-6 7-5 6-3,Daria Kasatkina,3.0,3.0,8354952.0,3517882.0,,2.65,Daria Kasatkina,113.0,13.0,7.0,108.0,54.0,100.0,60.0,37.0,40.0,22.0,15.0,,,,,2.0,211.0,,,2016-02-08,https://matchstat.com/tennis/tournaments/w/St.%20Petersburg/2016,St. Petersburg
5,H2H 1-0,Kateryna Kozlova,2.0,3.0,8354909.0,3517863.0,,4.2,Kateryna Kozlova,44.0,3.0,2.0,64.0,24.0,45.0,31.0,14.0,14.0,6.0,9.0,,,,,1.0,112.0,,,4.20,1.23,QF,6-1 7-5,Ana Ivanovic,0.0,6.0,8354909.0,3517864.0,,1.23,Ana Ivanovic,68.0,7.0,5.0,48.0,28.0,58.0,35.0,25.0,23.0,15.0,10.0,,,,,2.0,112.0,,,2016-02-08,https://matchstat.com/tennis/tournaments/w/St.%20Petersburg/2016,St. Petersburg
6,H2H 4-1,Timea Babos,12.0,4.0,8354910.0,3517857.0,,2.55,Timea Babos,114.0,10.0,3.0,112.0,39.0,115.0,71.0,50.0,44.0,25.0,17.0,,,,,1.0,231.0,,,2.55,1.51,QF,7-6(3) 4-6 7-6(4),Roberta Vinci,6.0,4.0,8354910.0,3517858.0,,1.51,Roberta Vinci,117.0,11.0,2.0,119.0,44.0,108.0,62.0,45.0,46.0,28.0,17.0,,,,,2.0,231.0,,,2016-02-08,https://matchstat.com/tennis/tournaments/w/St.%20Petersburg/2016,St. Petersburg
7,H2H 1-0,Annika Beck,3.0,3.0,8353755.0,3517592.0,,4.35,Annika Beck,75.0,16.0,5.0,86.0,39.0,75.0,53.0,30.0,22.0,6.0,11.0,,,,,2.0,164.0,,,4.35,1.22,R16,7-6(3) 6-3,Belinda Bencic,3.0,7.0,8353755.0,3517591.0,,1.22,Belinda Bencic,89.0,15.0,7.0,78.0,42.0,79.0,57.0,36.0,22.0,11.0,10.0,,,,,1.0,164.0,,,2016-02-08,https://matchstat.com/tennis/tournaments/w/St.%20Petersburg/2016,St. Petersburg
8,H2H 1-0,Carina Witthoeft,1.0,4.0,8354720.0,3517325.0,,2.62,Carina Witthoeft,52.0,5.0,1.0,63.0,23.0,50.0,30.0,18.0,20.0,11.0,10.0,,,,,1.0,117.0,,,2.62,1.44,R16,6-1 7-5,Anastasia Pavlyuchenkova,4.0,0.0,8354720.0,3517326.0,,1.44,Anastasia Pavlyuchenkova,65.0,7.0,5.0,54.0,25.0,63.0,39.0,28.0,24.0,12.0,9.0,,,,,2.0,117.0,,,2016-02-08,https://matchstat.com/tennis/tournaments/w/St.%20Petersburg/2016,St. Petersburg
9,H2H 4-9,Caroline Wozniacki,5.0,2.0,8353756.0,3517593.0,,1.48,Caroline Wozniacki,66.0,2.0,1.0,72.0,24.0,68.0,43.0,34.0,25.0,8.0,11.0,,,,,1.0,142.0,,,1.48,2.65,R16,6-4 7-5,Dominika Cibulkova,0.0,2.0,8353756.0,3517594.0,,2.65,Dominika Cibulkova,76.0,7.0,3.0,70.0,28.0,70.0,39.0,26.0,31.0,22.0,11.0,,,,,2.0,142.0,,,2016-02-08,https://matchstat.com/tennis/tournaments/w/St.%20Petersburg/2016,St. Petersburg
