,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 5-1,Madison Keys,3.0,3.0,8421419.0,3582299.0,,2.4,Madison Keys,62.0,4.0,4.0,62.0,29.0,64.0,37.0,19.0,27.0,14.0,10.0,,,,,1.0,129.0,,,2.40,1.58,F,7-6(2) 6-3,Hard,Simona Halep,0.0,3.0,8421419.0,3582300.0,,1.58,Simona Halep,67.0,11.0,5.0,67.0,34.0,59.0,40.0,21.0,19.0,12.0,11.0,,,,,2.0,129.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/w/Canadian%20Masters/2016,Canadian Masters
1,H2H 1-0,Kristina Kucova,0.0,5.0,8420928.0,3582139.0,,,Kristina Kucova,29.0,0.0,0.0,42.0,9.0,39.0,25.0,12.0,14.0,8.0,7.0,,,,,1.0,86.0,,,,,SF,6-2 6-1,Hard,Madison Keys,9.0,0.0,8420928.0,3582140.0,,,Madison Keys,57.0,6.0,4.0,44.0,24.0,42.0,21.0,18.0,21.0,15.0,8.0,,,,,2.0,86.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/w/Canadian%20Masters/2016,Canadian Masters
2,H2H 4-4,Angelique Kerber,1.0,7.0,8420847.0,3581910.0,,2.3,Angelique Kerber,77.0,5.0,3.0,80.0,35.0,82.0,53.0,30.0,29.0,12.0,12.0,,,,,2.0,169.0,,,2.30,1.55,SF,6-0 3-6 6-2,Hard,Simona Halep,3.0,1.0,8420847.0,3581909.0,,1.55,Simona Halep,92.0,17.0,7.0,89.0,47.0,79.0,48.0,24.0,31.0,21.0,11.0,,,,,1.0,169.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/w/Canadian%20Masters/2016,Canadian Masters
3,H2H 1-0,Johanna Konta,3.0,2.0,8420042.0,3581705.0,,1.166,Johanna Konta,65.0,5.0,1.0,80.0,31.0,55.0,34.0,23.0,21.0,11.0,9.0,,,,,1.0,137.0,,,1.17,4.50,QF,6-4 6-3,Hard,Kristina Kucova,1.0,1.0,8420042.0,3581706.0,,4.5,Kristina Kucova,72.0,8.0,3.0,57.0,23.0,79.0,55.0,36.0,24.0,13.0,10.0,,,,,2.0,137.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/w/Canadian%20Masters/2016,Canadian Masters
4,H2H 1-0,Anastasia Pavlyuchenkova,0.0,8.0,8420043.0,3581687.0,,3.25,Anastasia Pavlyuchenkova,69.0,7.0,5.0,71.0,28.0,76.0,41.0,22.0,35.0,19.0,13.0,,,,,1.0,155.0,,,3.25,1.33,QF,7-6(3) 1-6 6-0,Hard,Madison Keys,8.0,2.0,8420043.0,3581688.0,,1.33,Madison Keys,86.0,12.0,6.0,84.0,43.0,69.0,43.0,27.0,26.0,16.0,12.0,,,,,2.0,155.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/w/Canadian%20Masters/2016,Canadian Masters
5,H2H 4-3,Svetlana Kuznetsova,2.0,3.0,8420044.0,3581685.0,,2.85,Svetlana Kuznetsova,59.0,6.0,3.0,75.0,29.0,62.0,42.0,20.0,20.0,10.0,11.0,,,,,1.0,140.0,,,2.85,1.40,QF,3-6 6-1 6-1,Hard,Simona Halep,2.0,2.0,8420044.0,3581686.0,,1.4,Simona Halep,81.0,8.0,6.0,65.0,35.0,73.0,56.0,35.0,17.0,11.0,12.0,,,,,2.0,140.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/w/Canadian%20Masters/2016,Canadian Masters
6,H2H 1-0,Daria Kasatkina,1.0,5.0,8420045.0,3581683.0,,2.3,Daria Kasatkina,36.0,5.0,3.0,48.0,21.0,42.0,23.0,8.0,19.0,7.0,8.0,,,,,1.0,95.0,,,2.30,1.58,QF,6-2 6-2,Hard,Angelique Kerber,1.0,3.0,8420045.0,3581684.0,,1.58,Angelique Kerber,59.0,13.0,7.0,47.0,32.0,45.0,26.0,19.0,19.0,8.0,8.0,,,,,2.0,95.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/w/Canadian%20Masters/2016,Canadian Masters
7,H2H 1-0,Varvara Lepchenko,1.0,2.0,8419721.0,3581323.0,,4.33,Varvara Lepchenko,44.0,1.0,0.0,51.0,14.0,51.0,35.0,25.0,16.0,5.0,8.0,,,,,1.0,104.0,,,4.33,1.20,R16,6-3 6-2,Hard,Johanna Konta,1.0,2.0,8419721.0,3581324.0,,1.2,Johanna Konta,60.0,8.0,3.0,53.0,23.0,49.0,34.0,27.0,15.0,10.0,9.0,,,,,2.0,104.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/w/Canadian%20Masters/2016,Canadian Masters
8,H2H 1-1,Eugenie Bouchard,4.0,6.0,8419864.0,3581329.0,,1.2,Eugenie Bouchard,101.0,18.0,4.0,110.0,46.0,96.0,63.0,41.0,33.0,14.0,14.0,,,,,1.0,212.0,,,1.20,4.50,R16,3-6 6-4 6-3,Hard,Kristina Kucova,0.0,4.0,8419864.0,3581330.0,,4.5,Kristina Kucova,111.0,16.0,5.0,102.0,47.0,106.0,77.0,47.0,29.0,17.0,14.0,,,,,2.0,212.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/w/Canadian%20Masters/2016,Canadian Masters
9,H2H 3-4,Agnieszka Radwanska,4.0,5.0,8419865.0,3581223.0,,1.28,Agnieszka Radwanska,85.0,6.0,4.0,96.0,35.0,89.0,53.0,36.0,36.0,14.0,14.0,,,,,1.0,190.0,,,1.28,3.50,R16,6-4 6-7(4) 6-1,Hard,Anastasia Pavlyuchenkova,8.0,5.0,8419865.0,3581224.0,,3.5,Anastasia Pavlyuchenkova,105.0,16.0,7.0,94.0,44.0,91.0,55.0,45.0,36.0,16.0,15.0,,,,,2.0,190.0,,,2016-07-25,https://matchstat.com/tennis/tournaments/w/Canadian%20Masters/2016,Canadian Masters
