,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 3-0,Madison Keys,7.0,3.0,8387624.0,3549944.0,,4.0,Madison Keys,61.0,3.0,3.0,56.0,24.0,70.0,44.0,25.0,26.0,12.0,11.0,,,,,2.0,129.0,,,4.00,1.22,F,7-6(5) 6-3,clay,Serena Williams,4.0,2.0,8387624.0,3549943.0,,1.222,Serena Williams,68.0,6.0,5.0,73.0,36.0,54.0,32.0,21.0,22.0,11.0,10.0,,,,,1.0,129.0,,,2016-05-09,https://matchstat.com/tennis/tournaments/w/Rome%20Masters/2016,Rome Masters
1,H2H 1-0,Irina-Camelia Begu,0.0,3.0,8386747.0,3549516.0,,4.33,Irina-Camelia Begu,50.0,9.0,3.0,61.0,27.0,52.0,37.0,15.0,15.0,8.0,8.0,,,,,2.0,116.0,,,4.33,1.22,SF,6-4 6-1,clay,Serena Williams,4.0,2.0,8386747.0,3549515.0,,1.22,Serena Williams,66.0,10.0,6.0,55.0,32.0,59.0,36.0,23.0,23.0,11.0,9.0,,,,,1.0,116.0,,,2016-05-09,https://matchstat.com/tennis/tournaments/w/Rome%20Masters/2016,Rome Masters
2,H2H 2-0,Garbine Muguruza,3.0,8.0,8386748.0,3549505.0,,1.4,Garbine Muguruza,71.0,5.0,1.0,75.0,27.0,65.0,42.0,30.0,23.0,14.0,11.0,,,,,1.0,148.0,,,1.40,3.00,SF,7-6(5) 6-4,clay,Madison Keys,5.0,1.0,8386748.0,3549506.0,,3.0,Madison Keys,77.0,3.0,2.0,73.0,29.0,74.0,53.0,38.0,21.0,10.0,11.0,,,,,2.0,148.0,,,2016-05-09,https://matchstat.com/tennis/tournaments/w/Rome%20Masters/2016,Rome Masters
3,H2H 10-3,Svetlana Kuznetsova,0.0,2.0,8386332.0,3549164.0,,4.0,Svetlana Kuznetsova,25.0,3.0,0.0,41.0,11.0,32.0,21.0,10.0,11.0,4.0,7.0,,,,,2.0,75.0,,,4.00,1.25,QF,6-2 6-0,clay,Serena Williams,5.0,3.0,8386332.0,3549163.0,,1.25,Serena Williams,50.0,7.0,5.0,34.0,20.0,38.0,31.0,25.0,7.0,5.0,7.0,,,,,1.0,75.0,,,2016-05-09,https://matchstat.com/tennis/tournaments/w/Rome%20Masters/2016,Rome Masters
4,H2H 1-0,Misaki Doi,0.0,1.0,8386333.0,3549168.0,,3.4,Misaki Doi,62.0,6.0,2.0,69.0,23.0,75.0,53.0,30.0,22.0,9.0,10.0,,,,,2.0,145.0,,,3.40,1.33,QF,6-2 7-6(3),clay,Irina-Camelia Begu,6.0,6.0,8386333.0,3549167.0,,1.33,Irina-Camelia Begu,83.0,13.0,4.0,76.0,37.0,63.0,41.0,31.0,22.0,15.0,10.0,,,,,1.0,145.0,,,2016-05-09,https://matchstat.com/tennis/tournaments/w/Rome%20Masters/2016,Rome Masters
5,H2H 3-0,Timea Bacsinszky,0.0,1.0,8386334.0,3549173.0,,2.75,Timea Bacsinszky,70.0,6.0,1.0,79.0,30.0,73.0,53.0,32.0,20.0,8.0,10.0,,,,,1.0,153.0,,,2.75,1.44,QF,7-5 6-2,clay,Garbine Muguruza,3.0,2.0,8386334.0,3549174.0,,1.44,Garbine Muguruza,83.0,9.0,4.0,74.0,34.0,77.0,57.0,36.0,20.0,13.0,10.0,,,,,2.0,153.0,,,2016-05-09,https://matchstat.com/tennis/tournaments/w/Rome%20Masters/2016,Rome Masters
6,H2H 3-1,Barbora Strycova,1.0,0.0,8386335.0,3549190.0,,2.1,Barbora Strycova,80.0,4.0,3.0,85.0,30.0,87.0,61.0,35.0,26.0,15.0,14.0,,,,,2.0,172.0,,,2.10,1.70,QF,6-4 4-6 6-3,clay,Madison Keys,1.0,1.0,8386335.0,3549189.0,,1.7,Madison Keys,92.0,9.0,4.0,87.0,37.0,84.0,55.0,36.0,29.0,19.0,15.0,,,,,1.0,172.0,,,2016-05-09,https://matchstat.com/tennis/tournaments/w/Rome%20Masters/2016,Rome Masters
7,H2H 3-0,Christina McHale,3.0,5.0,8385994.0,3548782.0,,6.5,Christina McHale,65.0,10.0,1.0,74.0,29.0,64.0,39.0,23.0,25.0,13.0,10.0,,,,,2.0,143.0,,,6.50,1.11,R16,7-6(7) 6-1,clay,Serena Williams,7.0,3.0,8385994.0,3548781.0,,1.11,Serena Williams,78.0,10.0,4.0,69.0,33.0,71.0,49.0,33.0,22.0,12.0,9.0,,,,,1.0,143.0,,,2016-05-09,https://matchstat.com/tennis/tournaments/w/Rome%20Masters/2016,Rome Masters
8,H2H 2-0,Daria Gavrilova,3.0,3.0,8386154.0,3548774.0,,2.25,Daria Gavrilova,83.0,7.0,4.0,85.0,37.0,85.0,57.0,35.0,28.0,11.0,12.0,,,,,2.0,173.0,,,2.25,1.60,R16,6-2 2-6 6-3,clay,Svetlana Kuznetsova,2.0,1.0,8386154.0,3548773.0,,1.6,Svetlana Kuznetsova,90.0,12.0,5.0,88.0,42.0,84.0,65.0,37.0,19.0,11.0,13.0,,,,,1.0,173.0,,,2016-05-09,https://matchstat.com/tennis/tournaments/w/Rome%20Masters/2016,Rome Masters
9,H2H 1-1,Daria Kasatkina,1.0,5.0,8386155.0,3548776.0,,1.75,Daria Kasatkina,49.0,10.0,3.0,61.0,27.0,51.0,37.0,17.0,14.0,5.0,8.0,,,,,2.0,117.0,,,1.75,2.00,R16,6-1 6-4,clay,Irina-Camelia Begu,0.0,2.0,8386155.0,3548775.0,,2.0,Irina-Camelia Begu,68.0,10.0,6.0,56.0,34.0,59.0,40.0,23.0,19.0,11.0,9.0,,,,,1.0,117.0,,,2016-05-09,https://matchstat.com/tennis/tournaments/w/Rome%20Masters/2016,Rome Masters
