,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 3-0,Marina Erakovic,1.0,2.0,8380891.0,3544406.0,,4.5,Marina Erakovic,36.0,0.0,0.0,34.0,6.0,61.0,43.0,25.0,18.0,5.0,8.0,,,,,2.0,97.0,,,4.50,1.20,F,6-2 6-1,clay,Timea Bacsinszky,1.0,0.0,8380891.0,3544405.0,,1.2,Timea Bacsinszky,61.0,12.0,5.0,63.0,33.0,34.0,27.0,22.0,7.0,6.0,7.0,,,,,1.0,97.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Marrakech/2016,Marrakech
1,H2H 2-0,Timea Babos,2.0,3.0,8380626.0,3544052.0,,2.62,Timea Babos,75.0,7.0,4.0,75.0,35.0,81.0,60.0,30.0,21.0,10.0,11.0,,,,,2.0,159.0,,,2.62,1.50,SF,6-4 7-5,clay,Timea Bacsinszky,0.0,1.0,8380626.0,3544051.0,,1.5,Timea Bacsinszky,84.0,11.0,6.0,84.0,44.0,74.0,60.0,31.0,14.0,9.0,11.0,,,,,1.0,159.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Marrakech/2016,Marrakech
2,H2H 2-0,Kiki Bertens,5.0,4.0,8380627.0,3544047.0,,1.3,Kiki Bertens,119.0,17.0,8.0,112.0,56.0,112.0,67.0,41.0,45.0,22.0,16.0,,,,,1.0,228.0,,,1.30,3.50,SF,2-6 7-6(7) 7-5,clay,Marina Erakovic,0.0,7.0,8380627.0,3544048.0,,3.5,Marina Erakovic,109.0,14.0,7.0,116.0,53.0,105.0,71.0,40.0,34.0,16.0,16.0,,,,,2.0,228.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Marrakech/2016,Marrakech
3,H2H 4-0,Johanna Larsson,0.0,1.0,8380427.0,3543724.0,,3.0,Johanna Larsson,59.0,4.0,0.0,62.0,20.0,71.0,45.0,27.0,26.0,12.0,8.0,,,,,2.0,134.0,,,3.00,1.39,QF,6-4 6-1,clay,Timea Bacsinszky,1.0,3.0,8380427.0,3543723.0,,1.39,Timea Bacsinszky,75.0,7.0,3.0,72.0,33.0,59.0,45.0,33.0,14.0,9.0,9.0,,,,,1.0,134.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Marrakech/2016,Marrakech
4,H2H 2-0,Pauline Parmentier,1.0,4.0,8380428.0,3543725.0,,2.55,Pauline Parmentier,44.0,4.0,2.0,59.0,23.0,44.0,31.0,15.0,13.0,6.0,9.0,,,,,1.0,107.0,,,2.55,1.51,QF,6-3 6-3,clay,Timea Babos,2.0,3.0,8380428.0,3543726.0,,1.51,Timea Babos,63.0,6.0,5.0,48.0,27.0,56.0,44.0,30.0,12.0,6.0,9.0,,,,,2.0,107.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Marrakech/2016,Marrakech
5,H2H 3-1,Yulia Putintseva,1.0,2.0,8380429.0,3543691.0,,2.0,Yulia Putintseva,106.0,15.0,2.0,115.0,45.0,99.0,69.0,40.0,30.0,21.0,16.0,,,,,1.0,216.0,,,2.00,1.72,QF,6-3 6-7(4) 6-3,clay,Kiki Bertens,7.0,3.0,8380429.0,3543692.0,,1.72,Kiki Bertens,110.0,12.0,6.0,101.0,40.0,112.0,59.0,39.0,53.0,31.0,14.0,,,,,2.0,216.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Marrakech/2016,Marrakech
6,H2H 1-0,Aleksandra Krunic,3.0,2.0,8380430.0,3543722.0,,1.67,Aleksandra Krunic,65.0,5.0,2.0,71.0,29.0,63.0,55.0,33.0,8.0,3.0,10.0,,,,,2.0,136.0,,,1.67,2.20,QF,6-4 6-4,clay,Marina Erakovic,0.0,2.0,8380430.0,3543721.0,,2.2,Marina Erakovic,71.0,5.0,4.0,65.0,29.0,69.0,56.0,36.0,13.0,6.0,10.0,,,,,1.0,136.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Marrakech/2016,Marrakech
7,H2H 2-0,Kateryna Kozlova,0.0,4.0,8380217.0,3543226.0,,3.0,Kateryna Kozlova,86.0,14.0,5.0,90.0,40.0,85.0,59.0,27.0,26.0,19.0,13.0,,,,,2.0,179.0,,,3.00,1.36,R16,6-3 2-6 6-3,clay,Timea Bacsinszky,3.0,3.0,8380217.0,3543225.0,,1.36,Timea Bacsinszky,93.0,14.0,6.0,89.0,43.0,87.0,59.0,38.0,28.0,12.0,13.0,,,,,1.0,179.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Marrakech/2016,Marrakech
8,H2H 1-0,Teliana Pereira,1.0,3.0,8380088.0,3542852.0,,2.15,Teliana Pereira,64.0,9.0,4.0,68.0,29.0,70.0,48.0,24.0,22.0,11.0,10.0,,,,,2.0,141.0,,,2.15,1.67,R16,6-4 6-4,clay,Johanna Larsson,0.0,4.0,8380088.0,3542851.0,,1.666,Johanna Larsson,77.0,12.0,6.0,73.0,38.0,64.0,43.0,31.0,21.0,8.0,10.0,,,,,1.0,141.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Marrakech/2016,Marrakech
9,H2H 2-0,Richel Hogenkamp,1.0,7.0,8380109.0,3543261.0,,2.5,Richel Hogenkamp,86.0,14.0,7.0,93.0,45.0,82.0,51.0,24.0,31.0,17.0,15.0,,,,,1.0,182.0,,,2.50,1.50,R16,4-6 7-5 6-2,clay,Pauline Parmentier,4.0,8.0,8380109.0,3543262.0,,1.5,Pauline Parmentier,96.0,15.0,9.0,89.0,48.0,85.0,51.0,30.0,34.0,18.0,15.0,,,,,2.0,182.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Marrakech/2016,Marrakech
10,H2H 2-0,Laura Robson,1.0,6.0,8380089.0,3543187.0,,5.0,Laura Robson,30.0,3.0,1.0,42.0,12.0,39.0,24.0,11.0,15.0,7.0,7.0,,,,,1.0,87.0,,,5.00,1.16,R16,6-1 6-2,clay,Timea Babos,1.0,1.0,8380089.0,3543188.0,,1.16,Timea Babos,57.0,10.0,5.0,45.0,27.0,41.0,29.0,21.0,12.0,9.0,8.0,,,,,2.0,87.0,,,2016-04-25,https://matchstat.com/tennis/tournaments/w/Marrakech/2016,Marrakech
