,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 1-0,Katerina Siniakova,0.0,5.0,8417902.0,3579120.0,,2.35,Katerina Siniakova,45.0,1.0,1.0,55.0,18.0,52.0,33.0,19.0,19.0,8.0,10.0,,,,,2.0,112.0,,,2.35,1.61,F,7-5 6-1,clay,Laura Siegemund,0.0,3.0,8417902.0,3579119.0,,1.61,Laura Siegemund,67.0,8.0,5.0,57.0,30.0,52.0,36.0,27.0,16.0,10.0,9.0,,,,,1.0,112.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Bastad/2016,Bastad
1,H2H 1-1,Julia Goerges,2.0,7.0,8416914.0,3578544.0,,2.5,Julia Goerges,73.0,7.0,3.0,89.0,38.0,63.0,34.0,24.0,29.0,11.0,11.0,,,,,2.0,159.0,,,2.50,1.53,SF,4-6 6-3 4-0 Ret.,clay,Laura Siegemund,2.0,4.0,8416914.0,3578543.0,,1.53,Laura Siegemund,86.0,8.0,5.0,70.0,35.0,85.0,69.0,42.0,16.0,9.0,12.0,,,,,1.0,159.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Bastad/2016,Bastad
2,H2H 2-0,Johanna Larsson,0.0,4.0,8417057.0,3578637.0,,1.55,Johanna Larsson,65.0,14.0,3.0,78.0,32.0,69.0,40.0,17.0,29.0,16.0,9.0,,,,,1.0,151.0,,,1.55,2.35,SF,7-5 6-1,clay,Katerina Siniakova,2.0,4.0,8417057.0,3578638.0,,2.35,Katerina Siniakova,86.0,15.0,6.0,73.0,40.0,74.0,47.0,32.0,27.0,14.0,10.0,,,,,2.0,151.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Bastad/2016,Bastad
3,H2H 1-0,Lara Arruabarrena,1.0,0.0,8416652.0,3578239.0,,2.75,Lara Arruabarrena,65.0,7.0,3.0,66.0,30.0,71.0,49.0,25.0,22.0,10.0,11.0,,,,,1.0,137.0,,,2.75,1.40,QF,7-5 6-3,clay,Laura Siegemund,0.0,4.0,8416652.0,3578240.0,,1.4,Laura Siegemund,72.0,11.0,6.0,71.0,36.0,62.0,39.0,24.0,23.0,12.0,10.0,,,,,2.0,137.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Bastad/2016,Bastad
4,H2H 2-1,Karin Knapp,1.0,8.0,8416580.0,3578262.0,,1.78,Karin Knapp,69.0,8.0,5.0,72.0,31.0,72.0,41.0,25.0,31.0,13.0,14.0,,,,,2.0,152.0,,,1.78,2.02,QF,4-6 6-2 6-3,clay,Julia Goerges,2.0,3.0,8416580.0,3578261.0,,2.02,Julia Goerges,83.0,12.0,8.0,80.0,42.0,69.0,40.0,24.0,29.0,17.0,13.0,,,,,1.0,152.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Bastad/2016,Bastad
5,H2H 2-1,Annika Beck,0.0,2.0,8416759.0,3578254.0,,2.0,Annika Beck,53.0,7.0,3.0,52.0,22.0,71.0,57.0,25.0,14.0,6.0,10.0,,,,,2.0,125.0,,,2.00,1.80,QF,7-5 6-1,clay,Johanna Larsson,3.0,2.0,8416759.0,3578253.0,,1.8,Johanna Larsson,72.0,15.0,7.0,73.0,42.0,50.0,36.0,24.0,14.0,6.0,9.0,,,,,1.0,125.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Bastad/2016,Bastad
6,H2H 1-1,Sara Errani,0.0,0.0,8416581.0,3577840.0,,1.5,Sara Errani,65.0,7.0,4.0,62.0,29.0,78.0,70.0,31.0,8.0,5.0,11.0,,,,,2.0,140.0,,,1.50,2.50,QF,7-6(2) 6-3,clay,Katerina Siniakova,3.0,5.0,8416581.0,3577839.0,,2.5,Katerina Siniakova,75.0,12.0,6.0,78.0,42.0,57.0,32.0,22.0,25.0,11.0,10.0,,,,,1.0,140.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Bastad/2016,Bastad
7,H2H 0-3,Angelique Kerber,0.0,0.0,8416345.0,3577851.0,,1.44,Angelique Kerber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,1.44,2.62,R16,WO,clay,Lara Arruabarrena,0.0,0.0,8416345.0,3577852.0,,2.62,Lara Arruabarrena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,0.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Bastad/2016,Bastad
8,H2H 1-2,Lucie Hradecka,4.0,15.0,8416346.0,3577197.0,,2.875,Lucie Hradecka,81.0,9.0,3.0,89.0,37.0,64.0,38.0,29.0,26.0,15.0,12.0,,,,,1.0,168.0,,,2.88,1.40,R16,7-5 7-6(4),clay,Laura Siegemund,3.0,6.0,8416346.0,3577198.0,,1.4,Laura Siegemund,87.0,9.0,4.0,79.0,35.0,83.0,60.0,36.0,23.0,16.0,12.0,,,,,2.0,168.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Bastad/2016,Bastad
9,H2H 4-3,Bethanie Mattek-Sands,1.0,6.0,8416347.0,3577275.0,,2.45,Bethanie Mattek-Sands,89.0,7.0,3.0,92.0,38.0,85.0,48.0,30.0,37.0,21.0,13.0,,,,,1.0,183.0,,,2.45,1.51,R16,2-6 6-4 6-2,clay,Julia Goerges,8.0,6.0,8416347.0,3577276.0,,1.51,Julia Goerges,94.0,7.0,4.0,91.0,40.0,86.0,53.0,34.0,33.0,20.0,13.0,,,,,2.0,183.0,,,2016-07-18,https://matchstat.com/tennis/tournaments/w/Bastad/2016,Bastad
