,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,surface,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
0,H2H 2-3,Anastasija Sevastova,0.0,1.0,8414876.0,3575820.0,,5.3,Anastasija Sevastova,21.0,2.0,0.0,37.0,11.0,35.0,19.0,7.0,16.0,3.0,6.0,,,,,2.0,73.0,,,5.30,1.16,F,6-0 6-0,clay,Simona Halep,0.0,1.0,8414876.0,3575819.0,,1.16,Simona Halep,52.0,9.0,6.0,36.0,26.0,36.0,20.0,14.0,16.0,12.0,6.0,,,,,1.0,73.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Bucharest/2016,Bucharest
1,H2H 2-1,Vania King,0.0,4.0,8413830.0,3575422.0,,8.0,Vania King,89.0,13.0,9.0,97.0,52.0,92.0,50.0,19.0,42.0,18.0,15.0,,,,,2.0,193.0,,,8.00,1.06,SF,6-7(3) 6-4 6-3,clay,Simona Halep,3.0,5.0,8413830.0,3575421.0,,1.062,Simona Halep,104.0,20.0,11.0,96.0,59.0,92.0,64.0,36.0,28.0,9.0,16.0,,,,,1.0,193.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Bucharest/2016,Bucharest
2,H2H 1-0,Laura Siegemund,1.0,1.0,8413831.0,3575351.0,,1.42,Laura Siegemund,45.0,1.0,1.0,54.0,19.0,53.0,40.0,20.0,13.0,6.0,8.0,,,,,1.0,108.0,,,1.42,2.70,SF,6-3 6-2,clay,Anastasija Sevastova,0.0,3.0,8413831.0,3575352.0,,2.7,Anastasija Sevastova,63.0,6.0,4.0,54.0,28.0,51.0,28.0,23.0,23.0,12.0,9.0,,,,,2.0,108.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Bucharest/2016,Bucharest
3,H2H 1-0,Danka Kovinic,2.0,2.0,8413661.0,3575096.0,,5.6,Danka Kovinic,48.0,0.0,0.0,55.0,14.0,58.0,32.0,20.0,26.0,14.0,9.0,,,,,2.0,115.0,,,5.60,1.14,QF,6-4 6-2,clay,Simona Halep,4.0,2.0,8413661.0,3575095.0,,1.14,Simona Halep,67.0,10.0,3.0,60.0,26.0,53.0,29.0,25.0,24.0,16.0,9.0,,,,,1.0,115.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Bucharest/2016,Bucharest
4,H2H 1-0,Pauline Parmentier,3.0,2.0,8413549.0,3574827.0,,1.38,Pauline Parmentier,62.0,12.0,0.0,80.0,32.0,56.0,33.0,17.0,23.0,13.0,8.0,,,,,1.0,138.0,,,1.38,2.95,QF,6-3 6-1,clay,Vania King,0.0,2.0,8413549.0,3574828.0,,2.95,Vania King,76.0,13.0,4.0,58.0,28.0,78.0,44.0,34.0,34.0,14.0,8.0,,,,,2.0,138.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Bucharest/2016,Bucharest
5,H2H 2-0,Polona Hercog,0.0,3.0,8413520.0,3574805.0,,2.5,Polona Hercog,38.0,6.0,1.0,44.0,16.0,48.0,33.0,13.0,15.0,9.0,8.0,,,,,1.0,95.0,,,2.50,1.50,QF,6-2 6-1,clay,Laura Siegemund,1.0,2.0,8413520.0,3574806.0,,1.5,Laura Siegemund,57.0,10.0,6.0,51.0,29.0,42.0,34.0,23.0,8.0,5.0,7.0,,,,,2.0,95.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Bucharest/2016,Bucharest
6,H2H 1-0,Sara Errani,0.0,1.0,8413662.0,3575142.0,,1.59,Sara Errani,65.0,4.0,2.0,70.0,25.0,70.0,68.0,40.0,2.0,0.0,10.0,,,,,2.0,141.0,,,1.59,2.38,QF,7-6(4) 6-3,clay,Anastasija Sevastova,2.0,1.0,8413662.0,3575141.0,,2.38,Anastasija Sevastova,76.0,6.0,3.0,71.0,31.0,69.0,40.0,28.0,29.0,17.0,11.0,,,,,1.0,141.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Bucharest/2016,Bucharest
7,H2H 1-0,Isabella Shinikova,3.0,4.0,8413374.0,3574472.0,,11.75,Isabella Shinikova,55.0,6.0,2.0,61.0,23.0,63.0,42.0,26.0,21.0,6.0,10.0,,,,,2.0,128.0,,,11.75,1.04,R16,6-4 6-3,clay,Simona Halep,2.0,4.0,8413374.0,3574471.0,,1.04,Simona Halep,73.0,15.0,5.0,67.0,35.0,57.0,37.0,26.0,20.0,12.0,9.0,,,,,1.0,128.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Bucharest/2016,Bucharest
8,H2H 1-0,Polina Leykina,0.0,2.0,8413369.0,3574415.0,,6.9,Polina Leykina,50.0,5.0,1.0,52.0,17.0,65.0,39.0,21.0,26.0,12.0,9.0,,,,,1.0,119.0,,,6.90,1.09,R16,6-3 6-2,clay,Danka Kovinic,1.0,1.0,8413369.0,3574416.0,,1.09,Danka Kovinic,69.0,12.0,5.0,67.0,34.0,51.0,28.0,19.0,23.0,16.0,8.0,,,,,2.0,119.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Bucharest/2016,Bucharest
9,H2H 1-1,Aliaksandra Sasnovich,1.0,6.0,8413091.0,3574385.0,,2.5,Aliaksandra Sasnovich,82.0,11.0,6.0,77.0,39.0,87.0,60.0,30.0,27.0,13.0,11.0,,,,,1.0,170.0,,,2.50,1.50,R16,7-6(3) 6-4,clay,Pauline Parmentier,2.0,5.0,8413091.0,3574386.0,,1.5,Pauline Parmentier,88.0,16.0,7.0,93.0,50.0,72.0,42.0,25.0,30.0,13.0,11.0,,,,,2.0,170.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Bucharest/2016,Bucharest
10,H2H 1-0,Cagla Buyukakcay,4.0,1.0,8413099.0,3574030.0,,1.74,Cagla Buyukakcay,91.0,9.0,3.0,97.0,37.0,93.0,66.0,39.0,27.0,15.0,14.0,,,,,2.0,191.0,,,1.74,2.00,R16,7-6(5) 4-6 6-1,clay,Vania King,3.0,5.0,8413099.0,3574029.0,,2.0,Vania King,100.0,8.0,4.0,94.0,40.0,92.0,62.0,44.0,30.0,16.0,15.0,,,,,1.0,191.0,,,2016-07-11,https://matchstat.com/tennis/tournaments/w/Bucharest/2016,Bucharest
